-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  112 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23693.83 ;   115.60 ;     0.00 ;     0.00 ;    5674.37 ;  1900.00 ;  4797.10 ;     0.00 ;  47940.9 ;     113806.83 ;    55.70 ;     130253.19 ;    63.75 ;   78.60 ;
   6 ;  112 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27715.68 ;    84.76 ;     0.00 ;     0.00 ;    6887.74 ;  1900.00 ;  5447.30 ;     0.00 ;  47940.9 ;     113806.83 ;    55.70 ;     130253.19 ;    63.75 ;   63.83 ;
   6 ;  112 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3626.94 ;     0.00 ;     0.00 ;     0.00 ;    8028.06 ;    -     ;    -     ;     0.00 ;   1927.5 ;       7167.15 ;    36.02 ;       7688.49 ;    38.64 ;   83.06 ;
   6 ;  112 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2284.94 ;     0.00 ;     0.00 ;     0.00 ;    7794.56 ;    -     ;    -     ;     0.00 ;   1927.5 ;       7167.15 ;    36.02 ;       7688.49 ;    38.64 ;   82.58 ;
   6 ;  112 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   791.28 ;     0.00 ;     0.00 ;     0.00 ;    6325.12 ;    -     ;    -     ;     0.00 ;   1927.5 ;       7167.15 ;    36.02 ;       7688.49 ;    38.64 ;   78.60 ;
   6 ;  112 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1862.52 ;     0.00 ;     0.00 ;     0.00 ;    7093.88 ;    -     ;    -     ;     0.00 ;   1927.5 ;       7167.15 ;    36.02 ;       7688.49 ;    38.64 ;   63.83 ;
   6 ;  112 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;  11810.5 ;      35234.81 ;    68.28 ;      43803.24 ;    84.88 ;   79.52 ;
   6 ;  112 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5096.01 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;  11810.5 ;      35234.81 ;    68.28 ;      43803.24 ;    84.88 ;   79.52 ;
   6 ;  112 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2782.31 ;     0.00 ;     0.00 ;     0.00 ;    2456.69 ;    -     ;    -     ;     0.00 ;  11810.5 ;      35234.81 ;    68.28 ;      43803.24 ;    84.88 ;   78.60 ;
   6 ;  112 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4050.21 ;     0.00 ;     0.00 ;     0.00 ;    2144.08 ;    -     ;    -     ;     0.00 ;  11810.5 ;      35234.81 ;    68.28 ;      43803.24 ;    84.88 ;   63.83 ;
   6 ;  112 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16277.4 ;      11427.27 ;    80.47 ;      11172.93 ;    78.68 ;    0.00 ;
   6 ;  112 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16277.4 ;      11427.27 ;    80.47 ;      11172.93 ;    78.68 ;    0.00 ;
   6 ;  112 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16277.4 ;      11427.27 ;    80.47 ;      11172.93 ;    78.68 ;    0.00 ;
   6 ;  112 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16277.4 ;      11427.27 ;    80.47 ;      11172.93 ;    78.68 ;    0.00 ;
   6 ;  112 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32970.80 ;    73.76 ;     0.00 ;     0.00 ;    9015.56 ;  1900.00 ;  6400.06 ;     0.00 ;  52898.8 ;     113806.83 ;    55.70 ;     131882.41 ;    64.55 ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30481.15 ;   115.60 ;     0.00 ;     0.00 ;    8291.25 ;  1900.00 ;  5845.19 ;     0.00 ;  52898.8 ;     113806.83 ;    55.70 ;     131882.41 ;    64.55 ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22333.72 ;   115.60 ;     0.00 ;     0.00 ;    7275.48 ;  1900.00 ;  4797.10 ;     0.00 ;  52898.8 ;     113806.83 ;    55.70 ;     131882.41 ;    64.55 ;    0.00 ;
   6 ;  113 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26909.70 ;   104.62 ;     0.00 ;     0.00 ;    7954.58 ;  1900.00 ;  5447.30 ;     0.00 ;  52898.8 ;     113806.83 ;    55.70 ;     131882.41 ;    64.55 ;   63.83 ;
   6 ;  113 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4932.95 ;     0.00 ;     0.00 ;     0.00 ;    6897.05 ;    -     ;    -     ;     0.00 ;   6749.5 ;       7167.15 ;    36.02 ;      11754.47 ;    59.08 ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2826.98 ;     0.00 ;     0.00 ;     0.00 ;    7427.52 ;    -     ;    -     ;     0.00 ;   6749.5 ;       7167.15 ;    36.02 ;      11754.47 ;    59.08 ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1292.61 ;     0.00 ;     0.00 ;     0.00 ;    5998.79 ;    -     ;    -     ;     0.00 ;   6749.5 ;       7167.15 ;    36.02 ;      11754.47 ;    59.08 ;    0.00 ;
   6 ;  113 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2583.87 ;     0.00 ;     0.00 ;     0.00 ;    6547.53 ;    -     ;    -     ;     0.00 ;   6749.5 ;       7167.15 ;    36.02 ;      11754.47 ;    59.08 ;   63.83 ;
   6 ;  113 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3682.61 ;     0.00 ;     0.00 ;     0.00 ;    3716.39 ;    -     ;    -     ;     0.00 ;   6301.7 ;      35234.81 ;    68.28 ;      39752.32 ;    77.03 ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3102.18 ;     0.00 ;     0.00 ;     0.00 ;    3910.22 ;    -     ;    -     ;     0.00 ;   6301.7 ;      35234.81 ;    68.28 ;      39752.32 ;    77.03 ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1723.10 ;     0.00 ;     0.00 ;     0.00 ;    3515.90 ;    -     ;    -     ;     0.00 ;   6301.7 ;      35234.81 ;    68.28 ;      39752.32 ;    77.03 ;    0.00 ;
   6 ;  113 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2539.37 ;     0.00 ;     0.00 ;     0.00 ;    3654.91 ;    -     ;    -     ;     0.00 ;   6301.7 ;      35234.81 ;    68.28 ;      39752.32 ;    77.03 ;   63.83 ;
   6 ;  113 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12268.8 ;      11427.27 ;    80.47 ;      11177.89 ;    78.71 ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12268.8 ;      11427.27 ;    80.47 ;      11177.89 ;    78.71 ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12268.8 ;      11427.27 ;    80.47 ;      11177.89 ;    78.71 ;    0.00 ;
   6 ;  113 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12268.8 ;      11427.27 ;    80.47 ;      11177.89 ;    78.71 ;    0.00 ;
   6 ;  113 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  114 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32670.78 ;     0.00 ;     0.00 ;     0.00 ;    9000.82 ;  1900.00 ;  6400.06 ;     0.00 ;  51138.4 ;     113806.83 ;    55.70 ;     131330.69 ;    64.28 ;   83.42 ;
   6 ;  114 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30851.54 ;    67.71 ;     0.00 ;     0.00 ;    7631.97 ;  1900.00 ;  5845.19 ;     0.00 ;  51138.4 ;     113806.83 ;    55.70 ;     131330.69 ;    64.28 ;   82.93 ;
   6 ;  114 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 24427.97 ;   115.60 ;     0.00 ;     0.00 ;    4940.23 ;  1900.00 ;  4797.10 ;     0.00 ;  51138.4 ;     113806.83 ;    55.70 ;     131330.69 ;    64.28 ;   80.14 ;
   6 ;  114 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27998.07 ;    74.78 ;     0.00 ;     0.00 ;    6595.37 ;  1900.00 ;  5447.30 ;     0.00 ;  51138.4 ;     113806.83 ;    55.70 ;     131330.69 ;    64.28 ;   63.83 ;
   6 ;  114 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  4187.87 ;     0.00 ;     0.00 ;     0.00 ;    7467.13 ;    -     ;    -     ;     0.00 ;   2473.4 ;       7167.15 ;    36.02 ;       8033.81 ;    40.38 ;   83.42 ;
   6 ;  114 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2583.28 ;     0.00 ;     0.00 ;     0.00 ;    7496.22 ;    -     ;    -     ;     0.00 ;   2473.4 ;       7167.15 ;    36.02 ;       8033.81 ;    40.38 ;   82.93 ;
   6 ;  114 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   893.92 ;     0.00 ;     0.00 ;     0.00 ;    6222.48 ;    -     ;    -     ;     0.00 ;   2473.4 ;       7167.15 ;    36.02 ;       8033.81 ;    40.38 ;   80.14 ;
   6 ;  114 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2128.27 ;     0.00 ;     0.00 ;     0.00 ;    6828.13 ;    -     ;    -     ;     0.00 ;   2473.4 ;       7167.15 ;    36.02 ;       8033.81 ;    40.38 ;   63.83 ;
   6 ;  114 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5435.02 ;     0.00 ;     0.00 ;     0.00 ;    1963.98 ;    -     ;    -     ;     0.00 ;   9485.4 ;      35234.81 ;    68.28 ;      41662.10 ;    80.73 ;   82.07 ;
   6 ;  114 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4848.42 ;     0.00 ;     0.00 ;     0.00 ;    2163.98 ;    -     ;    -     ;     0.00 ;   9485.4 ;      35234.81 ;    68.28 ;      41662.10 ;    80.73 ;   82.06 ;
   6 ;  114 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1572.15 ;     0.00 ;     0.00 ;     0.00 ;    3666.85 ;    -     ;    -     ;     0.00 ;   9485.4 ;      35234.81 ;    68.28 ;      41662.10 ;    80.73 ;   80.14 ;
   6 ;  114 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3303.51 ;     0.00 ;     0.00 ;     0.00 ;    2890.78 ;    -     ;    -     ;     0.00 ;   9485.4 ;      35234.81 ;    68.28 ;      41662.10 ;    80.73 ;   63.83 ;
   6 ;  114 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15841.5 ;      11427.27 ;    80.47 ;      11543.64 ;    81.29 ;    0.00 ;
   6 ;  114 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15841.5 ;      11427.27 ;    80.47 ;      11543.64 ;    81.29 ;    0.00 ;
   6 ;  114 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15841.5 ;      11427.27 ;    80.47 ;      11543.64 ;    81.29 ;    0.00 ;
   6 ;  114 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15841.5 ;      11427.27 ;    80.47 ;      11543.64 ;    81.29 ;    0.00 ;
   6 ;  114 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  114 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  114 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  114 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  115 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32517.99 ;    31.01 ;     0.00 ;     0.00 ;    9284.62 ;  1900.00 ;  6400.06 ;     0.00 ;  53126.9 ;     113806.83 ;    55.70 ;     133432.28 ;    65.30 ;   33.15 ;
   6 ;  115 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29519.06 ;   115.60 ;     0.00 ;     0.00 ;    9112.34 ;  1900.00 ;  5845.19 ;     0.00 ;  53126.9 ;     113806.83 ;    55.70 ;     133432.28 ;    65.30 ;   33.14 ;
   6 ;  115 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2832.53 ;   393.00 ; 23523.41 ;   115.60 ;     0.00 ;     0.00 ;    6020.66 ;  1900.00 ;  4797.10 ;     0.00 ;  53126.9 ;     113806.83 ;    55.70 ;     133432.28 ;    65.30 ;   31.17 ;
   6 ;  115 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2869.06 ;   393.00 ; 27196.96 ;    93.41 ;     0.00 ;     0.00 ;    7554.44 ;  1900.00 ;  5447.30 ;     0.00 ;  53126.9 ;     113806.83 ;    55.70 ;     133432.28 ;    65.30 ;   63.83 ;
   6 ;  115 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4655.88 ;     0.00 ;     0.00 ;     0.00 ;    7174.12 ;    -     ;    -     ;     0.00 ;   4108.9 ;       7167.15 ;    36.02 ;       9203.50 ;    46.26 ;   33.15 ;
   6 ;  115 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3266.72 ;     0.00 ;     0.00 ;     0.00 ;    6987.78 ;    -     ;    -     ;     0.00 ;   4108.9 ;       7167.15 ;    36.02 ;       9203.50 ;    46.26 ;   33.14 ;
   6 ;  115 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1153.16 ;     0.00 ;     0.00 ;     0.00 ;    6138.24 ;    -     ;    -     ;     0.00 ;   4108.9 ;       7167.15 ;    36.02 ;       9203.50 ;    46.26 ;   31.17 ;
   6 ;  115 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2535.24 ;     0.00 ;     0.00 ;     0.00 ;    6596.16 ;    -     ;    -     ;     0.00 ;   4108.9 ;       7167.15 ;    36.02 ;       9203.50 ;    46.26 ;   63.83 ;
   6 ;  115 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4228.74 ;     0.00 ;     0.00 ;     0.00 ;    3170.26 ;    -     ;    -     ;     0.00 ;   9265.2 ;      35234.81 ;    68.28 ;      42015.42 ;    81.42 ;   33.15 ;
   6 ;  115 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3798.74 ;     0.00 ;     0.00 ;     0.00 ;    3213.66 ;    -     ;    -     ;     0.00 ;   9265.2 ;      35234.81 ;    68.28 ;      42015.42 ;    81.42 ;   33.14 ;
   6 ;  115 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1255.20 ;     0.00 ;     0.00 ;     0.00 ;    3983.80 ;    -     ;    -     ;     0.00 ;   9265.2 ;      35234.81 ;    68.28 ;      42015.42 ;    81.42 ;   31.17 ;
   6 ;  115 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2592.68 ;     0.00 ;     0.00 ;     0.00 ;    3601.61 ;    -     ;    -     ;     0.00 ;   9265.2 ;      35234.81 ;    68.28 ;      42015.42 ;    81.42 ;   63.83 ;
   6 ;  115 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16246.5 ;      11427.27 ;    80.47 ;      11325.52 ;    79.75 ;    0.00 ;
   6 ;  115 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16246.5 ;      11427.27 ;    80.47 ;      11325.52 ;    79.75 ;    0.00 ;
   6 ;  115 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16246.5 ;      11427.27 ;    80.47 ;      11325.52 ;    79.75 ;    0.00 ;
   6 ;  115 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16246.5 ;      11427.27 ;    80.47 ;      11325.52 ;    79.75 ;    0.00 ;
   6 ;  115 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  115 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  115 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  115 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  116 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 30726.75 ;     0.00 ;     0.00 ;     0.00 ;   11044.85 ;  1900.00 ;  6400.06 ;     0.00 ;  56968.4 ;     113806.83 ;    55.70 ;     136632.80 ;    66.87 ;   57.71 ;
   6 ;  116 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28662.01 ;    63.69 ;     0.00 ;     0.00 ;    9917.48 ;  1900.00 ;  5845.19 ;     0.00 ;  56968.4 ;     113806.83 ;    55.70 ;     136632.80 ;    66.87 ;   57.35 ;
   6 ;  116 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23743.30 ;   115.60 ;     0.00 ;     0.00 ;    5724.90 ;  1900.00 ;  4797.10 ;     0.00 ;  56968.4 ;     113806.83 ;    55.70 ;     136632.80 ;    66.87 ;   54.28 ;
   6 ;  116 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26653.24 ;    73.90 ;     0.00 ;     0.00 ;    8039.31 ;  1900.00 ;  5447.30 ;     0.00 ;  56968.4 ;     113806.83 ;    55.70 ;     136632.80 ;    66.87 ;   63.83 ;
   6 ;  116 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5515.52 ;     0.00 ;     0.00 ;     0.00 ;    6314.48 ;    -     ;    -     ;     0.00 ;   3544.6 ;       7167.15 ;    36.02 ;       8466.26 ;    42.55 ;   57.71 ;
   6 ;  116 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3746.12 ;     0.00 ;     0.00 ;     0.00 ;    6508.38 ;    -     ;    -     ;     0.00 ;   3544.6 ;       7167.15 ;    36.02 ;       8466.26 ;    42.55 ;   57.35 ;
