***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  132 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31529.34 ;     0.00 ;     0.00 ;     0.00 ;    9574.16 ;  1900.00 ;  5797.76 ;     0.00 ;  44018.2 ;     103795.42 ;    50.80 ;     115147.60 ;    56.36 ;  117.48 ;
   6 ;  133 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29677.87 ;     0.00 ;     0.00 ;     0.00 ;    8169.83 ;  1900.00 ;  5852.76 ;     0.00 ;  44018.2 ;     103795.42 ;    50.80 ;     115147.60 ;    56.36 ;  117.34 ;
   6 ;  133 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22901.95 ;    98.47 ;     0.00 ;     0.00 ;    5919.12 ;  1900.00 ;  4248.82 ;     0.00 ;  44018.2 ;     103795.42 ;    50.80 ;     115147.60 ;    56.36 ;  113.71 ;
   6 ;  133 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26650.15 ;    51.06 ;     0.00 ;     0.00 ;    7371.22 ;  1900.00 ;  5006.66 ;     0.00 ;  44018.2 ;     103795.42 ;    50.80 ;     115147.60 ;    56.36 ;  105.45 ;
   6 ;  133 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4809.31 ;     0.00 ;     0.00 ;     0.00 ;    6728.49 ;    -     ;    -     ;     0.00 ;   4023.3 ;       6393.22 ;    32.13 ;       8569.13 ;    43.07 ;  117.48 ;
   6 ;  133 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3398.52 ;     0.00 ;     0.00 ;     0.00 ;    6563.78 ;    -     ;    -     ;     0.00 ;   4023.3 ;       6393.22 ;    32.13 ;       8569.13 ;    43.07 ;  117.34 ;
   6 ;  133 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   939.02 ;     0.00 ;     0.00 ;     0.00 ;    6060.18 ;    -     ;    -     ;     0.00 ;   4023.3 ;       6393.22 ;    32.13 ;       8569.13 ;    43.07 ;  113.71 ;
   6 ;  133 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2493.34 ;     0.00 ;     0.00 ;     0.00 ;    6345.86 ;    -     ;    -     ;     0.00 ;   4023.3 ;       6393.22 ;    32.13 ;       8569.13 ;    43.07 ;  105.45 ;
   6 ;  133 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5604.88 ;     0.00 ;     0.00 ;     0.00 ;    1794.12 ;    -     ;    -     ;     0.00 ;   8170.5 ;      34788.89 ;    67.41 ;      39976.09 ;    77.46 ;  115.41 ;
   6 ;  133 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5096.01 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   8170.5 ;      34788.89 ;    67.41 ;      39976.09 ;    77.46 ;  115.03 ;
   6 ;  133 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2383.69 ;     0.00 ;     0.00 ;     0.00 ;    2855.31 ;    -     ;    -     ;     0.00 ;   8170.5 ;      34788.89 ;    67.41 ;      39976.09 ;    77.46 ;  113.71 ;
   6 ;  133 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3823.12 ;     0.00 ;     0.00 ;     0.00 ;    2371.16 ;    -     ;    -     ;     0.00 ;   8170.5 ;      34788.89 ;    67.41 ;      39976.09 ;    77.46 ;  105.45 ;
   6 ;  133 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13143.9 ;      11192.86 ;    78.82 ;      10998.68 ;    77.45 ;    0.00 ;
   6 ;  133 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13143.9 ;      11192.86 ;    78.82 ;      10998.68 ;    77.45 ;    0.00 ;
   6 ;  133 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13143.9 ;      11192.86 ;    78.82 ;      10998.68 ;    77.45 ;    0.00 ;
   6 ;  133 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13143.9 ;      11192.86 ;    78.82 ;      10998.68 ;    77.45 ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33253.62 ;     0.00 ;     0.00 ;     0.00 ;    7649.88 ;  1900.00 ;  5797.76 ;     0.00 ;  38320.8 ;     103795.42 ;    50.80 ;     109991.81 ;    53.83 ;  160.04 ;
   6 ;  134 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31344.85 ;    43.25 ;     0.00 ;     0.00 ;    6346.10 ;  1900.00 ;  5852.76 ;     0.00 ;  38320.8 ;     103795.42 ;    50.80 ;     109991.81 ;    53.83 ;  159.40 ;
   6 ;  134 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22717.18 ;   115.60 ;     0.00 ;     0.00 ;    5882.92 ;  1900.00 ;  4248.82 ;     0.00 ;  38320.8 ;     103795.42 ;    50.80 ;     109991.81 ;    53.83 ;  152.87 ;
   6 ;  134 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27372.00 ;    69.42 ;     0.00 ;     0.00 ;    6447.97 ;  1900.00 ;  5006.66 ;     0.00 ;  38320.8 ;     103795.42 ;    50.80 ;     109991.81 ;    53.83 ;  105.45 ;
   6 ;  134 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2807.30 ;     0.00 ;     0.00 ;     0.00 ;    8730.50 ;    -     ;    -     ;     0.00 ;   1103.6 ;       6393.22 ;    32.13 ;       6492.15 ;    32.63 ;  160.04 ;
   6 ;  134 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1756.93 ;     0.00 ;     0.00 ;     0.00 ;    8205.37 ;    -     ;    -     ;     0.00 ;   1103.6 ;       6393.22 ;    32.13 ;       6492.15 ;    32.63 ;  159.40 ;
   6 ;  134 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   645.61 ;     0.00 ;     0.00 ;     0.00 ;    6353.59 ;    -     ;    -     ;     0.00 ;   1103.6 ;       6393.22 ;    32.13 ;       6492.15 ;    32.63 ;  152.87 ;
   6 ;  134 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1456.25 ;     0.00 ;     0.00 ;     0.00 ;    7382.95 ;    -     ;    -     ;     0.00 ;   1103.6 ;       6393.22 ;    32.13 ;       6492.15 ;    32.63 ;  105.45 ;
   6 ;  134 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4490.51 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   4189.2 ;      34788.89 ;    67.41 ;      37132.37 ;    71.95 ;  155.44 ;
   6 ;  134 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3903.91 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   4189.2 ;      34788.89 ;    67.41 ;      37132.37 ;    71.95 ;  155.44 ;
   6 ;  134 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1448.81 ;     0.00 ;     0.00 ;     0.00 ;    2598.09 ;    -     ;    -     ;     0.00 ;   4189.2 ;      34788.89 ;    67.41 ;      37132.37 ;    71.95 ;  152.87 ;
   6 ;  134 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2784.78 ;     0.00 ;     0.00 ;     0.00 ;    2217.40 ;    -     ;    -     ;     0.00 ;   4189.2 ;      34788.89 ;    67.41 ;      37132.37 ;    71.95 ;  105.45 ;
   6 ;  134 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13855.4 ;      11192.86 ;    78.82 ;      10870.60 ;    76.55 ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13855.4 ;      11192.86 ;    78.82 ;      10870.60 ;    76.55 ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13855.4 ;      11192.86 ;    78.82 ;      10870.60 ;    76.55 ;    0.00 ;
   6 ;  134 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13855.4 ;      11192.86 ;    78.82 ;      10870.60 ;    76.55 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33755.43 ;    15.19 ;     0.00 ;     0.00 ;    7931.37 ;  1900.00 ;  5797.76 ;     0.00 ;  54414.7 ;     103795.42 ;    50.80 ;     123530.32 ;    60.46 ;   86.01 ;
   6 ;  135 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 31508.84 ;   115.60 ;     0.00 ;     0.00 ;    7022.56 ;  1900.00 ;  5852.76 ;     0.00 ;  54414.7 ;     103795.42 ;    50.80 ;     123530.32 ;    60.46 ;   86.00 ;
   6 ;  135 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23908.42 ;   115.60 ;     0.00 ;     0.00 ;    5459.78 ;  1900.00 ;  4248.82 ;     0.00 ;  54414.7 ;     103795.42 ;    50.80 ;     123530.32 ;    60.46 ;   81.86 ;
   6 ;  135 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28157.26 ;    89.26 ;     0.00 ;     0.00 ;    6450.65 ;  1900.00 ;  5006.66 ;     0.00 ;  54414.7 ;     103795.42 ;    50.80 ;     123530.32 ;    60.46 ;  105.45 ;
   6 ;  135 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3342.55 ;     0.00 ;     0.00 ;     0.00 ;    8195.25 ;    -     ;    -     ;     0.00 ;   1030.2 ;       6393.22 ;    32.13 ;       6084.28 ;    30.58 ;   86.01 ;
   6 ;  135 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2828.51 ;     0.00 ;     0.00 ;     0.00 ;    7133.79 ;    -     ;    -     ;     0.00 ;   1030.2 ;       6393.22 ;    32.13 ;       6084.28 ;    30.58 ;   86.00 ;
   6 ;  135 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   754.97 ;     0.00 ;     0.00 ;     0.00 ;    6361.43 ;    -     ;    -     ;     0.00 ;   1030.2 ;       6393.22 ;    32.13 ;       6084.28 ;    30.58 ;   81.86 ;
   6 ;  135 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1888.19 ;     0.00 ;     0.00 ;     0.00 ;    7011.78 ;    -     ;    -     ;     0.00 ;   1030.2 ;       6393.22 ;    32.13 ;       6084.28 ;    30.58 ;  105.45 ;
   6 ;  135 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5476.26 ;     0.00 ;     0.00 ;     0.00 ;    1922.74 ;    -     ;    -     ;     0.00 ;  13112.1 ;      34788.89 ;    67.41 ;      43849.89 ;    84.97 ;   82.81 ;
   6 ;  135 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4889.66 ;     0.00 ;     0.00 ;     0.00 ;    2122.74 ;    -     ;    -     ;     0.00 ;  13112.1 ;      34788.89 ;    67.41 ;      43849.89 ;    84.97 ;   82.81 ;
   6 ;  135 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2624.07 ;     0.00 ;     0.00 ;     0.00 ;    2614.93 ;    -     ;    -     ;     0.00 ;  13112.1 ;      34788.89 ;    67.41 ;      43849.89 ;    84.97 ;   81.86 ;
   6 ;  135 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3868.80 ;     0.00 ;     0.00 ;     0.00 ;    2325.48 ;    -     ;    -     ;     0.00 ;  13112.1 ;      34788.89 ;    67.41 ;      43849.89 ;    84.97 ;  105.45 ;
   6 ;  135 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  19823.8 ;      11192.86 ;    78.82 ;      11583.65 ;    81.57 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  19823.8 ;      11192.86 ;    78.82 ;      11583.65 ;    81.57 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  19823.8 ;      11192.86 ;    78.82 ;      11583.65 ;    81.57 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  19823.8 ;      11192.86 ;    78.82 ;      11583.65 ;    81.57 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33643.33 ;     5.54 ;     0.00 ;     0.00 ;    7503.81 ;  1900.00 ;  5797.76 ;     0.00 ;  51716.7 ;     103795.42 ;    50.80 ;     121690.26 ;    59.56 ;   96.41 ;
   6 ;  136 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31156.92 ;   103.79 ;     0.00 ;     0.00 ;    6832.68 ;  1900.00 ;  5852.76 ;     0.00 ;  51716.7 ;     103795.42 ;    50.80 ;     121690.26 ;    59.56 ;   95.86 ;
   6 ;  136 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23670.54 ;   115.60 ;     0.00 ;     0.00 ;    5167.66 ;  1900.00 ;  4248.82 ;     0.00 ;  51716.7 ;     103795.42 ;    50.80 ;     121690.26 ;    59.56 ;   91.85 ;
   6 ;  136 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27927.39 ;    84.14 ;     0.00 ;     0.00 ;    6145.40 ;  1900.00 ;  5006.66 ;     0.00 ;  51716.7 ;     103795.42 ;    50.80 ;     121690.26 ;    59.56 ;  105.45 ;
   6 ;  136 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2700.95 ;     0.00 ;     0.00 ;     0.00 ;    8836.85 ;    -     ;    -     ;     0.00 ;   1101.6 ;       6393.22 ;    32.13 ;       6522.00 ;    32.78 ;   96.41 ;
   6 ;  136 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1875.17 ;     0.00 ;     0.00 ;     0.00 ;    8087.13 ;    -     ;    -     ;     0.00 ;   1101.6 ;       6393.22 ;    32.13 ;       6522.00 ;    32.78 ;   95.86 ;
   6 ;  136 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   632.54 ;     0.00 ;     0.00 ;     0.00 ;    6366.66 ;    -     ;    -     ;     0.00 ;   1101.6 ;       6393.22 ;    32.13 ;       6522.00 ;    32.78 ;   91.85 ;
   6 ;  136 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1447.48 ;     0.00 ;     0.00 ;     0.00 ;    7391.72 ;    -     ;    -     ;     0.00 ;   1101.6 ;       6393.22 ;    32.13 ;       6522.00 ;    32.78 ;  105.45 ;
   6 ;  136 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5564.61 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   8966.9 ;      34788.89 ;    67.41 ;      40719.52 ;    78.91 ;   94.06 ;
   6 ;  136 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4984.85 ;     0.00 ;     0.00 ;     0.00 ;    2027.55 ;    -     ;    -     ;     0.00 ;   8966.9 ;      34788.89 ;    67.41 ;      40719.52 ;    78.91 ;   94.06 ;
   6 ;  136 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1938.71 ;     0.00 ;     0.00 ;     0.00 ;    3300.29 ;    -     ;    -     ;     0.00 ;   8966.9 ;      34788.89 ;    67.41 ;      40719.52 ;    78.91 ;   91.85 ;
   6 ;  136 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3557.47 ;     0.00 ;     0.00 ;     0.00 ;    2636.81 ;    -     ;    -     ;     0.00 ;   8966.9 ;      34788.89 ;    67.41 ;      40719.52 ;    78.91 ;  105.45 ;
   6 ;  136 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16007.5 ;      11192.86 ;    78.82 ;      11143.17 ;    78.47 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16007.5 ;      11192.86 ;    78.82 ;      11143.17 ;    78.47 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16007.5 ;      11192.86 ;    78.82 ;      11143.17 ;    78.47 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16007.5 ;      11192.86 ;    78.82 ;      11143.17 ;    78.47 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
