-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  140 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32049.97 ;     0.00 ;     0.00 ;     0.00 ;    9091.63 ;  2377.25 ;  6629.00 ;     0.00 ;  47319.3 ;     113716.32 ;    55.66 ;     129451.02 ;    63.36 ;  108.62 ;
   6 ;  141 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30202.36 ;    96.48 ;     0.00 ;     0.00 ;    7779.92 ;  1900.00 ;  5861.38 ;     0.00 ;  47319.3 ;     113716.32 ;    55.66 ;     129451.02 ;    63.36 ;  108.00 ;
   6 ;  141 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23598.59 ;   115.60 ;     0.00 ;     0.00 ;    5239.61 ;  1900.00 ;  4462.66 ;     0.00 ;  47319.3 ;     113716.32 ;    55.66 ;     129451.02 ;    63.36 ;  104.85 ;
   6 ;  141 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27262.89 ;    81.08 ;     0.00 ;     0.00 ;    6806.85 ;  2025.21 ;  5337.50 ;     0.00 ;  47319.3 ;     113716.32 ;    55.66 ;     129451.02 ;    63.36 ;   81.04 ;
   6 ;  141 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4205.39 ;     0.00 ;     0.00 ;     0.00 ;    7332.41 ;    -     ;    -     ;     0.00 ;   5459.9 ;       6063.24 ;    30.47 ;       9724.09 ;    48.87 ;  108.62 ;
   6 ;  141 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3074.51 ;     0.00 ;     0.00 ;     0.00 ;    6887.79 ;    -     ;    -     ;     0.00 ;   5459.9 ;       6063.24 ;    30.47 ;       9724.09 ;    48.87 ;  108.00 ;
   6 ;  141 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1258.47 ;     0.00 ;     0.00 ;     0.00 ;    5740.73 ;    -     ;    -     ;     0.00 ;   5459.9 ;       6063.24 ;    30.47 ;       9724.09 ;    48.87 ;  104.85 ;
   6 ;  141 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2429.54 ;     0.00 ;     0.00 ;     0.00 ;    6409.66 ;    -     ;    -     ;     0.00 ;   5459.9 ;       6063.24 ;    30.47 ;       9724.09 ;    48.87 ;   81.04 ;
   6 ;  141 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5146.35 ;     0.00 ;     0.00 ;     0.00 ;    2252.65 ;    -     ;    -     ;     0.00 ;   5828.1 ;      35716.48 ;    69.21 ;      39138.33 ;    75.84 ;  108.62 ;
   6 ;  141 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4401.94 ;     0.00 ;     0.00 ;     0.00 ;    2610.46 ;    -     ;    -     ;     0.00 ;   5828.1 ;      35716.48 ;    69.21 ;      39138.33 ;    75.84 ;  108.00 ;
   6 ;  141 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1378.98 ;     0.00 ;     0.00 ;     0.00 ;    3860.02 ;    -     ;    -     ;     0.00 ;   5828.1 ;      35716.48 ;    69.21 ;      39138.33 ;    75.84 ;  104.85 ;
   6 ;  141 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3029.77 ;     0.00 ;     0.00 ;     0.00 ;    3164.51 ;    -     ;    -     ;     0.00 ;   5828.1 ;      35716.48 ;    69.21 ;      39138.33 ;    75.84 ;   81.04 ;
   6 ;  141 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12850.4 ;      11331.40 ;    79.80 ;      10980.78 ;    77.33 ;    0.00 ;
   6 ;  141 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12850.4 ;      11331.40 ;    79.80 ;      10980.78 ;    77.33 ;    0.00 ;
   6 ;  141 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12850.4 ;      11331.40 ;    79.80 ;      10980.78 ;    77.33 ;    0.00 ;
   6 ;  141 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12850.4 ;      11331.40 ;    79.80 ;      10980.78 ;    77.33 ;    0.00 ;
   6 ;  141 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2851.68 ;   393.00 ; 32479.63 ;    35.12 ;     0.00 ;     0.00 ;    9383.81 ;  2377.25 ;  6629.00 ;     0.00 ;  53956.0 ;     113716.32 ;    55.66 ;     134048.46 ;    65.61 ;   31.17 ;
   6 ;  142 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2788.40 ;   393.00 ; 29157.71 ;   115.60 ;     0.00 ;     0.00 ;    9593.69 ;  1900.00 ;  5861.38 ;     0.00 ;  53956.0 ;     113716.32 ;    55.66 ;     134048.46 ;    65.61 ;   31.17 ;
   6 ;  142 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2788.40 ;   393.00 ; 23631.64 ;   115.60 ;     0.00 ;     0.00 ;    5956.56 ;  1900.00 ;  4462.66 ;     0.00 ;  53956.0 ;     113716.32 ;    55.66 ;     134048.46 ;    65.61 ;   29.32 ;
   6 ;  142 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2805.00 ;   393.00 ; 27163.83 ;    94.49 ;     0.00 ;     0.00 ;    7652.71 ;  2025.21 ;  5337.50 ;     0.00 ;  53956.0 ;     113716.32 ;    55.66 ;     134048.46 ;    65.61 ;   81.04 ;
   6 ;  142 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3301.21 ;     0.00 ;     0.00 ;     0.00 ;    8528.79 ;    -     ;    -     ;     0.00 ;   4807.1 ;       6063.24 ;    30.47 ;       9524.47 ;    47.87 ;   31.17 ;
   6 ;  142 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2292.73 ;     0.00 ;     0.00 ;     0.00 ;    7961.77 ;    -     ;    -     ;     0.00 ;   4807.1 ;       6063.24 ;    30.47 ;       9524.47 ;    47.87 ;   31.17 ;
   6 ;  142 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   763.87 ;     0.00 ;     0.00 ;     0.00 ;    6527.53 ;    -     ;    -     ;     0.00 ;   4807.1 ;       6063.24 ;    30.47 ;       9524.47 ;    47.87 ;   29.32 ;
   6 ;  142 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1764.56 ;     0.00 ;     0.00 ;     0.00 ;    7366.85 ;    -     ;    -     ;     0.00 ;   4807.1 ;       6063.24 ;    30.47 ;       9524.47 ;    47.87 ;   81.04 ;
   6 ;  142 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;  11537.3 ;      35716.48 ;    69.21 ;      43720.26 ;    84.72 ;   29.66 ;
   6 ;  142 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5096.01 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;  11537.3 ;      35716.48 ;    69.21 ;      43720.26 ;    84.72 ;   29.66 ;
   6 ;  142 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2790.96 ;     0.00 ;     0.00 ;     0.00 ;    2448.04 ;    -     ;    -     ;     0.00 ;  11537.3 ;      35716.48 ;    69.21 ;      43720.26 ;    84.72 ;   29.32 ;
   6 ;  142 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4054.69 ;     0.00 ;     0.00 ;     0.00 ;    2139.59 ;    -     ;    -     ;     0.00 ;  11537.3 ;      35716.48 ;    69.21 ;      43720.26 ;    84.72 ;   81.04 ;
   6 ;  142 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12398.5 ;      11331.40 ;    79.80 ;      11002.37 ;    77.48 ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12398.5 ;      11331.40 ;    79.80 ;      11002.37 ;    77.48 ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12398.5 ;      11331.40 ;    79.80 ;      11002.37 ;    77.48 ;    0.00 ;
   6 ;  142 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12398.5 ;      11331.40 ;    79.80 ;      11002.37 ;    77.48 ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32814.82 ;    45.64 ;     0.00 ;     0.00 ;    8334.32 ;  2377.25 ;  6629.00 ;     0.00 ;  43636.8 ;     113716.32 ;    55.66 ;     124702.10 ;    61.03 ;  119.62 ;
   6 ;  143 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29790.17 ;   115.60 ;     0.00 ;     0.00 ;    8173.13 ;  1900.00 ;  5861.38 ;     0.00 ;  43636.8 ;     113716.32 ;    55.66 ;     124702.10 ;    61.03 ;  118.60 ;
   6 ;  143 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23457.85 ;   115.60 ;     0.00 ;     0.00 ;    5380.35 ;  1900.00 ;  4462.66 ;     0.00 ;  43636.8 ;     113716.32 ;    55.66 ;     124702.10 ;    61.03 ;  115.89 ;
   6 ;  143 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27300.25 ;    97.25 ;     0.00 ;     0.00 ;    6767.31 ;  2025.21 ;  5337.50 ;     0.00 ;  43636.8 ;     113716.32 ;    55.66 ;     124702.10 ;    61.03 ;   81.04 ;
   6 ;  143 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2667.84 ;     0.00 ;     0.00 ;     0.00 ;    8869.96 ;    -     ;    -     ;     0.00 ;   1855.8 ;       6063.24 ;    30.47 ;       6866.40 ;    34.51 ;  119.62 ;
   6 ;  143 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1512.07 ;     0.00 ;     0.00 ;     0.00 ;    8450.23 ;    -     ;    -     ;     0.00 ;   1855.8 ;       6063.24 ;    30.47 ;       6866.40 ;    34.51 ;  118.60 ;
   6 ;  143 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   761.11 ;     0.00 ;     0.00 ;     0.00 ;    6238.09 ;    -     ;    -     ;     0.00 ;   1855.8 ;       6063.24 ;    30.47 ;       6866.40 ;    34.51 ;  115.89 ;
   6 ;  143 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1425.90 ;     0.00 ;     0.00 ;     0.00 ;    7413.31 ;    -     ;    -     ;     0.00 ;   1855.8 ;       6063.24 ;    30.47 ;       6866.40 ;    34.51 ;   81.04 ;
   6 ;  143 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5796.89 ;     0.00 ;     0.00 ;     0.00 ;    1602.11 ;    -     ;    -     ;     0.00 ;   5506.4 ;      35716.48 ;    69.21 ;      38724.93 ;    75.04 ;  119.39 ;
   6 ;  143 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4774.37 ;     0.00 ;     0.00 ;     0.00 ;    2238.03 ;    -     ;    -     ;     0.00 ;   5506.4 ;      35716.48 ;    69.21 ;      38724.93 ;    75.04 ;  118.60 ;
   6 ;  143 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1807.82 ;     0.00 ;     0.00 ;     0.00 ;    3431.18 ;    -     ;    -     ;     0.00 ;   5506.4 ;      35716.48 ;    69.21 ;      38724.93 ;    75.04 ;  115.89 ;
   6 ;  143 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3504.41 ;     0.00 ;     0.00 ;     0.00 ;    2689.87 ;    -     ;    -     ;     0.00 ;   5506.4 ;      35716.48 ;    69.21 ;      38724.93 ;    75.04 ;   81.04 ;
   6 ;  143 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11314.8 ;      11331.40 ;    79.80 ;      10977.29 ;    77.30 ;    0.00 ;
   6 ;  143 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11314.8 ;      11331.40 ;    79.80 ;      10977.29 ;    77.30 ;    0.00 ;
   6 ;  143 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11314.8 ;      11331.40 ;    79.80 ;      10977.29 ;    77.30 ;    0.00 ;
   6 ;  143 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11314.8 ;      11331.40 ;    79.80 ;      10977.29 ;    77.30 ;    0.00 ;
   6 ;  143 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33732.41 ;    17.44 ;     0.00 ;     0.00 ;    8056.63 ;  2377.25 ;  6629.00 ;     0.00 ;  57684.9 ;     113716.32 ;    55.66 ;     136517.20 ;    66.81 ;   54.64 ;
   6 ;  144 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30418.15 ;   115.60 ;     0.00 ;     0.00 ;    8213.25 ;  1900.00 ;  5861.38 ;     0.00 ;  57684.9 ;     113716.32 ;    55.66 ;     136517.20 ;    66.81 ;   54.64 ;
   6 ;  144 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24395.79 ;   115.60 ;     0.00 ;     0.00 ;    5072.41 ;  1900.00 ;  4462.66 ;     0.00 ;  57684.9 ;     113716.32 ;    55.66 ;     136517.20 ;    66.81 ;   51.39 ;
   6 ;  144 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28164.93 ;    89.85 ;     0.00 ;     0.00 ;    6543.58 ;  2025.21 ;  5337.50 ;     0.00 ;  57684.9 ;     113716.32 ;    55.66 ;     136517.20 ;    66.81 ;   81.04 ;
   6 ;  144 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2397.00 ;     0.00 ;     0.00 ;     0.00 ;    9433.00 ;    -     ;    -     ;     0.00 ;   1757.3 ;       6063.24 ;    30.47 ;       6810.09 ;    34.23 ;   54.64 ;
   6 ;  144 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1564.86 ;     0.00 ;     0.00 ;     0.00 ;    8689.64 ;    -     ;    -     ;     0.00 ;   1757.3 ;       6063.24 ;    30.47 ;       6810.09 ;    34.23 ;   54.64 ;
   6 ;  144 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   754.86 ;     0.00 ;     0.00 ;     0.00 ;    6536.54 ;    -     ;    -     ;     0.00 ;   1757.3 ;       6063.24 ;    30.47 ;       6810.09 ;    34.23 ;   51.39 ;
   6 ;  144 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1363.17 ;     0.00 ;     0.00 ;     0.00 ;    7768.24 ;    -     ;    -     ;     0.00 ;   1757.3 ;       6063.24 ;    30.47 ;       6810.09 ;    34.23 ;   81.04 ;
   6 ;  144 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5259.63 ;     0.00 ;     0.00 ;     0.00 ;    2139.37 ;    -     ;    -     ;     0.00 ;  10661.9 ;      35716.48 ;    69.21 ;      43756.43 ;    84.79 ;   54.64 ;
   6 ;  144 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4790.54 ;     0.00 ;     0.00 ;     0.00 ;    2221.86 ;    -     ;    -     ;     0.00 ;  10661.9 ;      35716.48 ;    69.21 ;      43756.43 ;    84.79 ;   54.64 ;
   6 ;  144 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1359.41 ;     0.00 ;     0.00 ;     0.00 ;    3879.59 ;    -     ;    -     ;     0.00 ;  10661.9 ;      35716.48 ;    69.21 ;      43756.43 ;    84.79 ;   51.39 ;
   6 ;  144 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3134.50 ;     0.00 ;     0.00 ;     0.00 ;    3059.78 ;    -     ;    -     ;     0.00 ;  10661.9 ;      35716.48 ;    69.21 ;      43756.43 ;    84.79 ;   81.04 ;
   6 ;  144 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14911.2 ;      11331.40 ;    79.80 ;      11181.47 ;    78.74 ;    0.00 ;
   6 ;  144 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14911.2 ;      11331.40 ;    79.80 ;      11181.47 ;    78.74 ;    0.00 ;
   6 ;  144 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14911.2 ;      11331.40 ;    79.80 ;      11181.47 ;    78.74 ;    0.00 ;
   6 ;  144 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14911.2 ;      11331.40 ;    79.80 ;      11181.47 ;    78.74 ;    0.00 ;
   6 ;  144 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33074.55 ;    44.73 ;     0.00 ;     0.00 ;    8741.78 ;  2377.25 ;  6629.00 ;     0.00 ;  56884.7 ;     113716.32 ;    55.66 ;     136258.08 ;    66.69 ;   73.43 ;
