-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  138 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2580.40 ;     0.00 ; 14524.80 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10627.5 ;      11004.39 ;    77.49 ;      10566.84 ;    74.41 ;  149.14 ;
   6 ;  138 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2590.20 ;     0.00 ; 15460.90 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10627.5 ;      11004.39 ;    77.49 ;      10566.84 ;    74.41 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  151.69 ;
   6 ;  138 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  151.69 ;
   6 ;  138 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  149.14 ;
   6 ;  138 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33933.16 ;    11.93 ;     0.00 ;     0.00 ;    7220.38 ;  1900.00 ;  5789.59 ;     0.00 ;  53926.4 ;      97870.59 ;    47.90 ;     117411.27 ;    57.46 ;  111.69 ;
   6 ;  139 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30716.27 ;   115.60 ;     0.00 ;     0.00 ;    7285.13 ;  1900.00 ;  5844.59 ;     0.00 ;  53926.4 ;      97870.59 ;    47.90 ;     117411.27 ;    57.46 ;  110.26 ;
   6 ;  139 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24154.69 ;   115.60 ;     0.00 ;     0.00 ;    4683.51 ;  1900.00 ;  3831.12 ;     0.00 ;  53926.4 ;      97870.59 ;    47.90 ;     117411.27 ;    57.46 ;  104.02 ;
   6 ;  139 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28157.90 ;    88.40 ;     0.00 ;     0.00 ;    5919.16 ;  1900.00 ;  4786.14 ;     0.00 ;  53926.4 ;      97870.59 ;    47.90 ;     117411.27 ;    57.46 ;  116.86 ;
   6 ;  139 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1911.48 ;     0.00 ;     0.00 ;     0.00 ;    9626.32 ;    -     ;    -     ;     0.00 ;    908.4 ;       4852.61 ;    24.39 ;       5161.01 ;    25.94 ;  111.69 ;
   6 ;  139 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   879.25 ;     0.00 ;     0.00 ;     0.00 ;    9083.05 ;    -     ;    -     ;     0.00 ;    908.4 ;       4852.61 ;    24.39 ;       5161.01 ;    25.94 ;  110.26 ;
   6 ;  139 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   399.28 ;     0.00 ;     0.00 ;     0.00 ;    6599.92 ;    -     ;    -     ;     0.00 ;    908.4 ;       4852.61 ;    24.39 ;       5161.01 ;    25.94 ;  104.02 ;
   6 ;  139 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   901.18 ;     0.00 ;     0.00 ;     0.00 ;    7938.02 ;    -     ;    -     ;     0.00 ;    908.4 ;       4852.61 ;    24.39 ;       5161.01 ;    25.94 ;  116.86 ;
   6 ;  139 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5456.10 ;     0.00 ;     0.00 ;     0.00 ;    1942.90 ;    -     ;    -     ;     0.00 ;  10988.9 ;      35198.92 ;    68.21 ;      42470.94 ;    82.30 ;  104.99 ;
   6 ;  139 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4869.50 ;     0.00 ;     0.00 ;     0.00 ;    2142.90 ;    -     ;    -     ;     0.00 ;  10988.9 ;      35198.92 ;    68.21 ;      42470.94 ;    82.30 ;  104.99 ;
   6 ;  139 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2914.58 ;     0.00 ;     0.00 ;     0.00 ;    2324.42 ;    -     ;    -     ;     0.00 ;  10988.9 ;      35198.92 ;    68.21 ;      42470.94 ;    82.30 ;  104.02 ;
   6 ;  139 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4009.73 ;     0.00 ;     0.00 ;     0.00 ;    2184.55 ;    -     ;    -     ;     0.00 ;  10988.9 ;      35198.92 ;    68.21 ;      42470.94 ;    82.30 ;  116.86 ;
   6 ;  139 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18492.0 ;      11004.39 ;    77.49 ;      11041.85 ;    77.76 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18492.0 ;      11004.39 ;    77.49 ;      11041.85 ;    77.76 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  18492.0 ;      11004.39 ;    77.49 ;      11041.85 ;    77.76 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  18492.0 ;      11004.39 ;    77.49 ;      11041.85 ;    77.76 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33625.39 ;    27.81 ;     0.00 ;     0.00 ;    7305.91 ;  1900.00 ;  5789.59 ;     0.00 ;  42986.9 ;      97870.59 ;    47.90 ;     107479.05 ;    52.60 ;  147.64 ;
   6 ;  140 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31258.10 ;   115.60 ;     0.00 ;     0.00 ;    6505.20 ;  1900.00 ;  5844.59 ;     0.00 ;  42986.9 ;      97870.59 ;    47.90 ;     107479.05 ;    52.60 ;  146.66 ;
   6 ;  140 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22812.43 ;   115.60 ;     0.00 ;     0.00 ;    5987.67 ;  1900.00 ;  3831.12 ;     0.00 ;  42986.9 ;      97870.59 ;    47.90 ;     107479.05 ;    52.60 ;  138.81 ;
   6 ;  140 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27499.91 ;    92.57 ;     0.00 ;     0.00 ;    6446.92 ;  1900.00 ;  4786.14 ;     0.00 ;  42986.9 ;      97870.59 ;    47.90 ;     107479.05 ;    52.60 ;  116.86 ;
   6 ;  140 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1942.60 ;     0.00 ;     0.00 ;     0.00 ;    9595.20 ;    -     ;    -     ;     0.00 ;   1256.9 ;       4852.61 ;    24.39 ;       5473.20 ;    27.51 ;  147.64 ;
   6 ;  140 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1009.07 ;     0.00 ;     0.00 ;     0.00 ;    8953.23 ;    -     ;    -     ;     0.00 ;   1256.9 ;       4852.61 ;    24.39 ;       5473.20 ;    27.51 ;  146.66 ;
   6 ;  140 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   507.17 ;     0.00 ;     0.00 ;     0.00 ;    6492.03 ;    -     ;    -     ;     0.00 ;   1256.9 ;       4852.61 ;    24.39 ;       5473.20 ;    27.51 ;  138.81 ;
   6 ;  140 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   993.73 ;     0.00 ;     0.00 ;     0.00 ;    7845.47 ;    -     ;    -     ;     0.00 ;   1256.9 ;       4852.61 ;    24.39 ;       5473.20 ;    27.51 ;  116.86 ;
   6 ;  140 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4683.42 ;     0.00 ;     0.00 ;     0.00 ;    1888.48 ;    -     ;    -     ;     0.00 ;   6270.9 ;      35198.92 ;    68.21 ;      38218.88 ;    74.06 ;  135.58 ;
   6 ;  140 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4090.25 ;     0.00 ;     0.00 ;     0.00 ;    2095.05 ;    -     ;    -     ;     0.00 ;   6270.9 ;      35198.92 ;    68.21 ;      38218.88 ;    74.06 ;  135.58 ;
   6 ;  140 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  3334.84 ;     0.00 ;     0.00 ;     0.00 ;    1077.06 ;    -     ;    -     ;     0.00 ;   6270.9 ;      35198.92 ;    68.21 ;      38218.88 ;    74.06 ;  135.58 ;
   6 ;  140 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3854.17 ;     0.00 ;     0.00 ;     0.00 ;    1513.01 ;    -     ;    -     ;     0.00 ;   6270.9 ;      35198.92 ;    68.21 ;      38218.88 ;    74.06 ;  116.86 ;
   6 ;  140 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15320.7 ;      11004.39 ;    77.49 ;      10748.86 ;    75.69 ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15320.7 ;      11004.39 ;    77.49 ;      10748.86 ;    75.69 ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15320.7 ;      11004.39 ;    77.49 ;      10748.86 ;    75.69 ;    0.00 ;
   6 ;  140 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15320.7 ;      11004.39 ;    77.49 ;      10748.86 ;    75.69 ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33395.43 ;     0.00 ;     0.00 ;     0.00 ;    7508.07 ;  1900.00 ;  5789.59 ;     0.00 ;  41437.3 ;      97870.59 ;    47.90 ;     107791.35 ;    52.76 ;  148.04 ;
   6 ;  141 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31351.73 ;    96.48 ;     0.00 ;     0.00 ;    6392.45 ;  1900.00 ;  5844.59 ;     0.00 ;  41437.3 ;      97870.59 ;    47.90 ;     107791.35 ;    52.76 ;  147.76 ;
   6 ;  141 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23282.09 ;   115.60 ;     0.00 ;     0.00 ;    5518.01 ;  1900.00 ;  3831.12 ;     0.00 ;  41437.3 ;      97870.59 ;    47.90 ;     107791.35 ;    52.76 ;  140.64 ;
   6 ;  141 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27703.63 ;    81.08 ;     0.00 ;     0.00 ;    6231.71 ;  1900.00 ;  4786.14 ;     0.00 ;  41437.3 ;      97870.59 ;    47.90 ;     107791.35 ;    52.76 ;  116.86 ;
   6 ;  141 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2933.80 ;     0.00 ;     0.00 ;     0.00 ;    8604.00 ;    -     ;    -     ;     0.00 ;   4379.1 ;       4852.61 ;    24.39 ;       8287.90 ;    41.65 ;  148.04 ;
   6 ;  141 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1918.55 ;     0.00 ;     0.00 ;     0.00 ;    8043.75 ;    -     ;    -     ;     0.00 ;   4379.1 ;       4852.61 ;    24.39 ;       8287.90 ;    41.65 ;  147.76 ;
   6 ;  141 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   533.21 ;     0.00 ;     0.00 ;     0.00 ;    6465.99 ;    -     ;    -     ;     0.00 ;   4379.1 ;       4852.61 ;    24.39 ;       8287.90 ;    41.65 ;  140.64 ;
   6 ;  141 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1466.57 ;     0.00 ;     0.00 ;     0.00 ;    7372.63 ;    -     ;    -     ;     0.00 ;   4379.1 ;       4852.61 ;    24.39 ;       8287.90 ;    41.65 ;  116.86 ;
   6 ;  141 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   5607.5 ;      35198.92 ;    68.21 ;      38411.98 ;    74.43 ;  143.45 ;
   6 ;  141 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4098.54 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   5607.5 ;      35198.92 ;    68.21 ;      38411.98 ;    74.43 ;  143.45 ;
   6 ;  141 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1412.18 ;     0.00 ;     0.00 ;     0.00 ;    2634.72 ;    -     ;    -     ;     0.00 ;   5607.5 ;      35198.92 ;    68.21 ;      38411.98 ;    74.43 ;  140.64 ;
   6 ;  141 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2859.50 ;     0.00 ;     0.00 ;     0.00 ;    2142.68 ;    -     ;    -     ;     0.00 ;   5607.5 ;      35198.92 ;    68.21 ;      38411.98 ;    74.43 ;  116.86 ;
   6 ;  141 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12837.7 ;      11004.39 ;    77.49 ;      10553.21 ;    74.32 ;    0.00 ;
   6 ;  141 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12837.7 ;      11004.39 ;    77.49 ;      10553.21 ;    74.32 ;    0.00 ;
   6 ;  141 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12837.7 ;      11004.39 ;    77.49 ;      10553.21 ;    74.32 ;    0.00 ;
   6 ;  141 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12837.7 ;      11004.39 ;    77.49 ;      10553.21 ;    74.32 ;    0.00 ;
   6 ;  141 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32269.75 ;    35.12 ;     0.00 ;     0.00 ;    8868.87 ;  1900.00 ;  5789.59 ;     0.00 ;  47836.6 ;      97870.59 ;    47.90 ;     112543.48 ;    55.08 ;  121.22 ;
   6 ;  142 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29780.41 ;   115.60 ;     0.00 ;     0.00 ;    8182.89 ;  1900.00 ;  5844.59 ;     0.00 ;  47836.6 ;      97870.59 ;    47.90 ;     112543.48 ;    55.08 ;  120.17 ;
   6 ;  142 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23685.45 ;   115.60 ;     0.00 ;     0.00 ;    5152.75 ;  1900.00 ;  3831.12 ;     0.00 ;  47836.6 ;      97870.59 ;    47.90 ;     112543.48 ;    55.08 ;  115.91 ;
   6 ;  142 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27273.13 ;    94.49 ;     0.00 ;     0.00 ;    6791.67 ;  1900.00 ;  4786.14 ;     0.00 ;  47836.6 ;      97870.59 ;    47.90 ;     112543.48 ;    55.08 ;  116.86 ;
   6 ;  142 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3431.94 ;     0.00 ;     0.00 ;     0.00 ;    8105.86 ;    -     ;    -     ;     0.00 ;   3525.3 ;       4852.61 ;    24.39 ;       7329.81 ;    36.84 ;  121.22 ;
   6 ;  142 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1762.76 ;     0.00 ;     0.00 ;     0.00 ;    8199.54 ;    -     ;    -     ;     0.00 ;   3525.3 ;       4852.61 ;    24.39 ;       7329.81 ;    36.84 ;  120.17 ;
   6 ;  142 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   565.61 ;     0.00 ;     0.00 ;     0.00 ;    6433.59 ;    -     ;    -     ;     0.00 ;   3525.3 ;       4852.61 ;    24.39 ;       7329.81 ;    36.84 ;  115.91 ;
   6 ;  142 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1579.92 ;     0.00 ;     0.00 ;     0.00 ;    7259.28 ;    -     ;    -     ;     0.00 ;   3525.3 ;       4852.61 ;    24.39 ;       7329.81 ;    36.84 ;  116.86 ;
   6 ;  142 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5584.13 ;     0.00 ;     0.00 ;     0.00 ;    1814.87 ;    -     ;    -     ;     0.00 ;  11316.2 ;      35198.92 ;    68.21 ;      43251.58 ;    83.81 ;  118.70 ;
   6 ;  142 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5096.01 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;  11316.2 ;      35198.92 ;    68.21 ;      43251.58 ;    83.81 ;  118.70 ;
   6 ;  142 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1996.18 ;     0.00 ;     0.00 ;     0.00 ;    3242.82 ;    -     ;    -     ;     0.00 ;  11316.2 ;      35198.92 ;    68.21 ;      43251.58 ;    83.81 ;  115.91 ;
   6 ;  142 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3616.75 ;     0.00 ;     0.00 ;     0.00 ;    2577.53 ;    -     ;    -     ;     0.00 ;  11316.2 ;      35198.92 ;    68.21 ;      43251.58 ;    83.81 ;  116.86 ;
   6 ;  142 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12381.6 ;      11004.39 ;    77.49 ;      10559.09 ;    74.36 ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12381.6 ;      11004.39 ;    77.49 ;      10559.09 ;    74.36 ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12381.6 ;      11004.39 ;    77.49 ;      10559.09 ;    74.36 ;    0.00 ;
   6 ;  142 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12381.6 ;      11004.39 ;    77.49 ;      10559.09 ;    74.36 ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
