-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  136 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2411.49 ;     0.00 ;     0.00 ;     0.00 ;    6719.92 ;    -     ;    -     ;     0.00 ;   2060.1 ;       8669.41 ;    43.57 ;       8817.45 ;    44.32 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4018.58 ;     0.00 ;     0.00 ;     0.00 ;    3380.42 ;    -     ;    -     ;     0.00 ;   9511.8 ;      36112.39 ;    69.98 ;      43574.45 ;    84.44 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3451.78 ;     0.00 ;     0.00 ;     0.00 ;    3560.62 ;    -     ;    -     ;     0.00 ;   9511.8 ;      36112.39 ;    69.98 ;      43574.45 ;    84.44 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1855.86 ;     0.00 ;     0.00 ;     0.00 ;    3383.14 ;    -     ;    -     ;     0.00 ;   9511.8 ;      36112.39 ;    69.98 ;      43574.45 ;    84.44 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2772.97 ;     0.00 ;     0.00 ;     0.00 ;    3421.32 ;    -     ;    -     ;     0.00 ;   9511.8 ;      36112.39 ;    69.98 ;      43574.45 ;    84.44 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18084.93 ;     0.00 ;     0.00 ;     0.00 ;  -12664.03 ;    -     ;    -     ;     0.00 ;  15937.0 ;      11591.36 ;    81.63 ;      11688.71 ;    82.31 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17945.06 ;     0.00 ;     0.00 ;     0.00 ;  -12610.16 ;    -     ;    -     ;     0.00 ;  15937.0 ;      11591.36 ;    81.63 ;      11688.71 ;    82.31 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15937.0 ;      11591.36 ;    81.63 ;      11688.71 ;    82.31 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17189.53 ;     0.00 ;     0.00 ;     0.00 ;  -12152.36 ;    -     ;    -     ;     0.00 ;  15937.0 ;      11591.36 ;    81.63 ;      11688.71 ;    82.31 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32846.23 ;    72.13 ;     0.00 ;     0.00 ;    9138.51 ;  2464.98 ;  6629.00 ;     0.00 ;  58581.0 ;     124718.90 ;    61.04 ;     145714.04 ;    71.32 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30051.59 ;   115.60 ;     0.00 ;     0.00 ;    8720.81 ;  1900.00 ;  6629.00 ;     0.00 ;  58581.0 ;     124718.90 ;    61.04 ;     145714.04 ;    71.32 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22385.23 ;   115.60 ;     0.00 ;     0.00 ;    7223.97 ;  2176.20 ;  5699.83 ;     0.00 ;  58581.0 ;     124718.90 ;    61.04 ;     145714.04 ;    71.32 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26809.60 ;   104.20 ;     0.00 ;     0.00 ;    8054.25 ;  2191.43 ;  6147.21 ;     0.00 ;  58581.0 ;     124718.90 ;    61.04 ;     145714.04 ;    71.32 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5536.70 ;     0.00 ;     0.00 ;     0.00 ;    6293.30 ;    -     ;    -     ;     0.00 ;   5113.7 ;       8669.41 ;    43.57 ;      11339.00 ;    56.99 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3680.84 ;     0.00 ;     0.00 ;     0.00 ;    6573.66 ;    -     ;    -     ;     0.00 ;   5113.7 ;       8669.41 ;    43.57 ;      11339.00 ;    56.99 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1498.73 ;     0.00 ;     0.00 ;     0.00 ;    5792.67 ;    -     ;    -     ;     0.00 ;   5113.7 ;       8669.41 ;    43.57 ;      11339.00 ;    56.99 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3036.25 ;     0.00 ;     0.00 ;     0.00 ;    6095.15 ;    -     ;    -     ;     0.00 ;   5113.7 ;       8669.41 ;    43.57 ;      11339.00 ;    56.99 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3766.88 ;     0.00 ;     0.00 ;     0.00 ;    3632.12 ;    -     ;    -     ;     0.00 ;   8059.9 ;      36112.39 ;    69.98 ;      41933.47 ;    81.26 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3368.22 ;     0.00 ;     0.00 ;     0.00 ;    3644.18 ;    -     ;    -     ;     0.00 ;   8059.9 ;      36112.39 ;    69.98 ;      41933.47 ;    81.26 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1790.19 ;     0.00 ;     0.00 ;     0.00 ;    3448.81 ;    -     ;    -     ;     0.00 ;   8059.9 ;      36112.39 ;    69.98 ;      41933.47 ;    81.26 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2654.57 ;     0.00 ;     0.00 ;     0.00 ;    3539.72 ;    -     ;    -     ;     0.00 ;   8059.9 ;      36112.39 ;    69.98 ;      41933.47 ;    81.26 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18191.53 ;     0.00 ;     0.00 ;     0.00 ;  -12770.63 ;    -     ;    -     ;     0.00 ;  14899.1 ;      11591.36 ;    81.63 ;      11637.03 ;    81.95 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18050.88 ;     0.00 ;     0.00 ;     0.00 ;  -12715.98 ;    -     ;    -     ;     0.00 ;  14899.1 ;      11591.36 ;    81.63 ;      11637.03 ;    81.95 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14899.1 ;      11591.36 ;    81.63 ;      11637.03 ;    81.95 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17240.69 ;     0.00 ;     0.00 ;     0.00 ;  -12203.51 ;    -     ;    -     ;     0.00 ;  14899.1 ;      11591.36 ;    81.63 ;      11637.03 ;    81.95 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 30831.44 ;     0.00 ;     0.00 ;     0.00 ;   10840.16 ;  2464.98 ;  6629.00 ;     0.00 ;  48879.9 ;     124718.90 ;    61.04 ;     140159.48 ;    68.60 ;   84.31 ;
   6 ;  138 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28913.58 ;    74.00 ;     0.00 ;     0.00 ;    9576.22 ;  1900.00 ;  6629.00 ;     0.00 ;  48879.9 ;     124718.90 ;    61.04 ;     140159.48 ;    68.60 ;   83.89 ;
   6 ;  138 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23855.57 ;   115.60 ;     0.00 ;     0.00 ;    5512.63 ;  2176.20 ;  5699.83 ;     0.00 ;  48879.9 ;     124718.90 ;    61.04 ;     140159.48 ;    68.60 ;   82.48 ;
   6 ;  138 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26794.05 ;    76.16 ;     0.00 ;     0.00 ;    7800.76 ;  2191.43 ;  6147.21 ;     0.00 ;  48879.9 ;     124718.90 ;    61.04 ;     140159.48 ;    68.60 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  6418.91 ;     0.00 ;     0.00 ;     0.00 ;    5236.09 ;    -     ;    -     ;     0.00 ;   3389.8 ;       8669.41 ;    43.57 ;       8624.41 ;    43.34 ;   84.31 ;
   6 ;  138 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  4678.18 ;     0.00 ;     0.00 ;     0.00 ;    5401.32 ;    -     ;    -     ;     0.00 ;   3389.8 ;       8669.41 ;    43.57 ;       8624.41 ;    43.34 ;   83.89 ;
   6 ;  138 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  3323.86 ;     0.00 ;     0.00 ;     0.00 ;    3792.54 ;    -     ;    -     ;     0.00 ;   3389.8 ;       8669.41 ;    43.57 ;       8624.41 ;    43.34 ;   82.48 ;
   6 ;  138 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  4432.61 ;     0.00 ;     0.00 ;     0.00 ;    4523.79 ;    -     ;    -     ;     0.00 ;   3389.8 ;       8669.41 ;    43.57 ;       8624.41 ;    43.34 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5239.16 ;     0.00 ;     0.00 ;     0.00 ;    2159.84 ;    -     ;    -     ;     0.00 ;   6015.6 ;      36112.39 ;    69.98 ;      40168.39 ;    77.84 ;   84.31 ;
   6 ;  138 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4627.51 ;     0.00 ;     0.00 ;     0.00 ;    2384.89 ;    -     ;    -     ;     0.00 ;   6015.6 ;      36112.39 ;    69.98 ;      40168.39 ;    77.84 ;   83.89 ;
   6 ;  138 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1454.95 ;     0.00 ;     0.00 ;     0.00 ;    3784.05 ;    -     ;    -     ;     0.00 ;   6015.6 ;      36112.39 ;    69.98 ;      40168.39 ;    77.84 ;   82.48 ;
   6 ;  138 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3142.94 ;     0.00 ;     0.00 ;     0.00 ;    3051.34 ;    -     ;    -     ;     0.00 ;   6015.6 ;      36112.39 ;    69.98 ;      40168.39 ;    77.84 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1545.10 ;     0.00 ; 17563.80 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10718.2 ;      11591.36 ;    81.63 ;      11362.58 ;    80.02 ;   83.89 ;
   6 ;  138 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1545.10 ;     0.00 ; 16438.91 ;     0.00 ;     0.00 ;     0.00 ;  -11961.11 ;    -     ;    -     ;     0.00 ;  10718.2 ;      11591.36 ;    81.63 ;      11362.58 ;    80.02 ;   83.89 ;
   6 ;  138 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1304.17 ;     0.00 ; 13893.91 ;     0.00 ;     0.00 ;     0.00 ;   -9792.88 ;    -     ;    -     ;     0.00 ;  10718.2 ;      11591.36 ;    81.63 ;      11362.58 ;    80.02 ;   82.48 ;
   6 ;  138 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1420.17 ;     0.00 ; 15414.39 ;     0.00 ;     0.00 ;     0.00 ;  -11109.39 ;    -     ;    -     ;     0.00 ;  10718.2 ;      11591.36 ;    81.63 ;      11362.58 ;    80.02 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   83.89 ;
   6 ;  138 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   83.89 ;
   6 ;  138 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;  138 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33646.58 ;    67.67 ;     0.00 ;     0.00 ;    8333.69 ;  2464.98 ;  6629.00 ;     0.00 ;  63821.4 ;     124718.90 ;    61.04 ;     150273.43 ;    73.55 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 31211.33 ;   115.60 ;     0.00 ;     0.00 ;    7561.07 ;  1900.00 ;  6629.00 ;     0.00 ;  63821.4 ;     124718.90 ;    61.04 ;     150273.43 ;    73.55 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22302.40 ;   115.60 ;     0.00 ;     0.00 ;    7306.80 ;  2176.20 ;  5699.83 ;     0.00 ;  63821.4 ;     124718.90 ;    61.04 ;     150273.43 ;    73.55 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27230.76 ;   103.02 ;     0.00 ;     0.00 ;    7631.92 ;  2191.43 ;  6147.21 ;     0.00 ;  63821.4 ;     124718.90 ;    61.04 ;     150273.43 ;    73.55 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4292.74 ;     0.00 ;     0.00 ;     0.00 ;    7537.26 ;    -     ;    -     ;     0.00 ;   2251.2 ;       8669.41 ;    43.57 ;       8989.24 ;    45.18 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2340.72 ;     0.00 ;     0.00 ;     0.00 ;    7913.78 ;    -     ;    -     ;     0.00 ;   2251.2 ;       8669.41 ;    43.57 ;       8989.24 ;    45.18 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1465.19 ;     0.00 ;     0.00 ;     0.00 ;    5826.21 ;    -     ;    -     ;     0.00 ;   2251.2 ;       8669.41 ;    43.57 ;       8989.24 ;    45.18 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2398.85 ;     0.00 ;     0.00 ;     0.00 ;    6732.56 ;    -     ;    -     ;     0.00 ;   2251.2 ;       8669.41 ;    43.57 ;       8989.24 ;    45.18 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4859.45 ;     0.00 ;     0.00 ;     0.00 ;    2539.55 ;    -     ;    -     ;     0.00 ;  11361.5 ;      36112.39 ;    69.98 ;      43880.50 ;    85.03 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4389.95 ;     0.00 ;     0.00 ;     0.00 ;    2622.45 ;    -     ;    -     ;     0.00 ;  11361.5 ;      36112.39 ;    69.98 ;      43880.50 ;    85.03 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3893.74 ;     0.00 ;     0.00 ;     0.00 ;    1345.26 ;    -     ;    -     ;     0.00 ;  11361.5 ;      36112.39 ;    69.98 ;      43880.50 ;    85.03 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4255.82 ;     0.00 ;     0.00 ;     0.00 ;    1938.46 ;    -     ;    -     ;     0.00 ;  11361.5 ;      36112.39 ;    69.98 ;      43880.50 ;    85.03 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17202.39 ;     0.00 ;     0.00 ;     0.00 ;  -11781.49 ;    -     ;    -     ;     0.00 ;  18533.1 ;      11591.36 ;    81.63 ;      11835.17 ;    83.34 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16803.20 ;     0.00 ;     0.00 ;     0.00 ;  -11468.30 ;    -     ;    -     ;     0.00 ;  18533.1 ;      11591.36 ;    81.63 ;      11835.17 ;    83.34 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 14508.31 ;     0.00 ;     0.00 ;     0.00 ;   -9791.11 ;    -     ;    -     ;     0.00 ;  18533.1 ;      11591.36 ;    81.63 ;      11835.17 ;    83.34 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15717.99 ;     0.00 ;     0.00 ;     0.00 ;  -10680.81 ;    -     ;    -     ;     0.00 ;  18533.1 ;      11591.36 ;    81.63 ;      11835.17 ;    83.34 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32978.51 ;    73.76 ;     0.00 ;     0.00 ;    9007.85 ;  2464.98 ;  6629.00 ;     0.00 ;  53197.3 ;     124718.90 ;    61.04 ;     143266.93 ;    70.12 ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30865.80 ;   115.60 ;     0.00 ;     0.00 ;    7906.60 ;  1900.00 ;  6629.00 ;     0.00 ;  53197.3 ;     124718.90 ;    61.04 ;     143266.93 ;    70.12 ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23339.67 ;   115.60 ;     0.00 ;     0.00 ;    6269.53 ;  2176.20 ;  5699.83 ;     0.00 ;  53197.3 ;     124718.90 ;    61.04 ;     143266.93 ;    70.12 ;    0.00 ;
   6 ;  140 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27517.62 ;   104.62 ;     0.00 ;     0.00 ;    7346.66 ;  2191.43 ;  6147.21 ;     0.00 ;  53197.3 ;     124718.90 ;    61.04 ;     143266.93 ;    70.12 ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4963.30 ;     0.00 ;     0.00 ;     0.00 ;    6866.70 ;    -     ;    -     ;     0.00 ;   3078.3 ;       8669.41 ;    43.57 ;       9618.17 ;    48.34 ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2517.40 ;     0.00 ;     0.00 ;     0.00 ;    7737.10 ;    -     ;    -     ;     0.00 ;   3078.3 ;       8669.41 ;    43.57 ;       9618.17 ;    48.34 ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1518.01 ;     0.00 ;     0.00 ;     0.00 ;    5773.39 ;    -     ;    -     ;     0.00 ;   3078.3 ;       8669.41 ;    43.57 ;       9618.17 ;    48.34 ;    0.00 ;
   6 ;  140 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2640.87 ;     0.00 ;     0.00 ;     0.00 ;    6490.53 ;    -     ;    -     ;     0.00 ;   3078.3 ;       8669.41 ;    43.57 ;       9618.17 ;    48.34 ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3644.55 ;     0.00 ;     0.00 ;     0.00 ;    3754.45 ;    -     ;    -     ;     0.00 ;   6637.2 ;      36112.39 ;    69.98 ;      40661.72 ;    78.79 ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3027.09 ;     0.00 ;     0.00 ;     0.00 ;    3985.31 ;    -     ;    -     ;     0.00 ;   6637.2 ;      36112.39 ;    69.98 ;      40661.72 ;    78.79 ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2202.01 ;     0.00 ;     0.00 ;     0.00 ;    3036.99 ;    -     ;    -     ;     0.00 ;   6637.2 ;      36112.39 ;    69.98 ;      40661.72 ;    78.79 ;    0.00 ;
