-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  110 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29362.68 ;     0.55 ;     0.00 ;     0.00 ;    8485.58 ;  1900.00 ;  5845.13 ;     0.00 ;  41826.5 ;     104375.34 ;    51.08 ;     114682.47 ;    56.13 ;  135.96 ;
   6 ;  110 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22955.13 ;   110.54 ;     0.00 ;     0.00 ;    5839.91 ;  1900.00 ;  3733.16 ;     0.00 ;  41826.5 ;     104375.34 ;    51.08 ;     114682.47 ;    56.13 ;  132.64 ;
   6 ;  110 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26433.51 ;    57.44 ;     0.00 ;     0.00 ;    7574.48 ;  1900.00 ;  4735.61 ;     0.00 ;  41826.5 ;     104375.34 ;    51.08 ;     114682.47 ;    56.13 ;  106.33 ;
   6 ;  110 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4761.27 ;     0.00 ;     0.00 ;     0.00 ;    6776.53 ;    -     ;    -     ;     0.00 ;   4549.0 ;       5649.70 ;    28.39 ;       8274.11 ;    41.58 ;  136.87 ;
   6 ;  110 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2947.46 ;     0.00 ;     0.00 ;     0.00 ;    7014.84 ;    -     ;    -     ;     0.00 ;   4549.0 ;       5649.70 ;    28.39 ;       8274.11 ;    41.58 ;  135.96 ;
   6 ;  110 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1096.58 ;     0.00 ;     0.00 ;     0.00 ;    5902.62 ;    -     ;    -     ;     0.00 ;   4549.0 ;       5649.70 ;    28.39 ;       8274.11 ;    41.58 ;  132.64 ;
   6 ;  110 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2463.59 ;     0.00 ;     0.00 ;     0.00 ;    6375.62 ;    -     ;    -     ;     0.00 ;   4549.0 ;       5649.70 ;    28.39 ;       8274.11 ;    41.58 ;  106.33 ;
   6 ;  110 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4800.08 ;     0.00 ;     0.00 ;     0.00 ;    1771.82 ;    -     ;    -     ;     0.00 ;   4396.7 ;      34873.15 ;    67.58 ;      37345.19 ;    72.37 ;  136.87 ;
   6 ;  110 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3247.52 ;     0.00 ;     0.00 ;     0.00 ;    2937.78 ;    -     ;    -     ;     0.00 ;   4396.7 ;      34873.15 ;    67.58 ;      37345.19 ;    72.37 ;  135.96 ;
   6 ;  110 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1324.91 ;     0.00 ;     0.00 ;     0.00 ;    3086.99 ;    -     ;    -     ;     0.00 ;   4396.7 ;      34873.15 ;    67.58 ;      37345.19 ;    72.37 ;  132.64 ;
   6 ;  110 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2657.92 ;     0.00 ;     0.00 ;     0.00 ;    2709.26 ;    -     ;    -     ;     0.00 ;   4396.7 ;      34873.15 ;    67.58 ;      37345.19 ;    72.37 ;  106.33 ;
   6 ;  110 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13048.3 ;      11214.15 ;    78.97 ;      10875.55 ;    76.59 ;    0.00 ;
   6 ;  110 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13048.3 ;      11214.15 ;    78.97 ;      10875.55 ;    76.59 ;    0.00 ;
   6 ;  110 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13048.3 ;      11214.15 ;    78.97 ;      10875.55 ;    76.59 ;    0.00 ;
   6 ;  110 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13048.3 ;      11214.15 ;    78.97 ;      10875.55 ;    76.59 ;    0.00 ;
   6 ;  110 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3125.23 ;   393.00 ; 30425.75 ;     0.00 ;     0.00 ;     0.00 ;   11129.03 ;  1900.00 ;  5790.13 ;     0.00 ;  41885.6 ;     104375.34 ;    51.08 ;     115919.68 ;    56.73 ;   91.77 ;
   6 ;  111 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28381.88 ;    66.61 ;     0.00 ;     0.00 ;   10100.53 ;  1900.00 ;  5845.13 ;     0.00 ;  41885.6 ;     104375.34 ;    51.08 ;     115919.68 ;    56.73 ;   90.80 ;
   6 ;  111 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22243.80 ;   115.60 ;     0.00 ;     0.00 ;    7124.40 ;  1900.00 ;  3733.16 ;     0.00 ;  41885.6 ;     104375.34 ;    51.08 ;     115919.68 ;    56.73 ;   86.31 ;
   6 ;  111 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3039.05 ;   393.00 ; 25735.37 ;    74.54 ;     0.00 ;     0.00 ;    8827.18 ;  1900.00 ;  4735.61 ;     0.00 ;  41885.6 ;     104375.34 ;    51.08 ;     115919.68 ;    56.73 ;  106.33 ;
   6 ;  111 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  8061.51 ;     0.00 ;     0.00 ;     0.00 ;    3476.29 ;    -     ;    -     ;     0.00 ;  11401.5 ;       5649.70 ;    28.39 ;      12604.35 ;    63.35 ;   91.77 ;
   6 ;  111 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  6498.48 ;     0.00 ;     0.00 ;     0.00 ;    3463.82 ;    -     ;    -     ;     0.00 ;  11401.5 ;       5649.70 ;    28.39 ;      12604.35 ;    63.35 ;   90.80 ;
   6 ;  111 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  3253.45 ;     0.00 ;     0.00 ;     0.00 ;    3745.75 ;    -     ;    -     ;     0.00 ;  11401.5 ;       5649.70 ;    28.39 ;      12604.35 ;    63.35 ;   86.31 ;
   6 ;  111 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  5225.93 ;     0.00 ;     0.00 ;     0.00 ;    3613.28 ;    -     ;    -     ;     0.00 ;  11401.5 ;       5649.70 ;    28.39 ;      12604.35 ;    63.35 ;  106.33 ;
   6 ;  111 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3975.51 ;     0.00 ;     0.00 ;     0.00 ;    3423.49 ;    -     ;    -     ;     0.00 ;   3996.0 ;      34873.15 ;    67.58 ;      37280.50 ;    72.24 ;   91.77 ;
   6 ;  111 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3331.61 ;     0.00 ;     0.00 ;     0.00 ;    3680.79 ;    -     ;    -     ;     0.00 ;   3996.0 ;      34873.15 ;    67.58 ;      37280.50 ;    72.24 ;   90.80 ;
   6 ;  111 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1211.82 ;     0.00 ;     0.00 ;     0.00 ;    4027.18 ;    -     ;    -     ;     0.00 ;   3996.0 ;      34873.15 ;    67.58 ;      37280.50 ;    72.24 ;   86.31 ;
   6 ;  111 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2401.39 ;     0.00 ;     0.00 ;     0.00 ;    3792.90 ;    -     ;    -     ;     0.00 ;   3996.0 ;      34873.15 ;    67.58 ;      37280.50 ;    72.24 ;  106.33 ;
   6 ;  111 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11910.2 ;      11214.15 ;    78.97 ;      10917.14 ;    76.88 ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11910.2 ;      11214.15 ;    78.97 ;      10917.14 ;    76.88 ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11910.2 ;      11214.15 ;    78.97 ;      10917.14 ;    76.88 ;    0.00 ;
   6 ;  111 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11910.2 ;      11214.15 ;    78.97 ;      10917.14 ;    76.88 ;    0.00 ;
   6 ;  111 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34518.10 ;     4.87 ;     0.00 ;     0.00 ;    6590.28 ;  1900.00 ;  5790.13 ;     0.00 ;  44430.6 ;     104375.34 ;    51.08 ;     117080.62 ;    57.30 ;  127.80 ;
   6 ;  112 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32125.04 ;   107.44 ;     0.00 ;     0.00 ;    5830.11 ;  1900.00 ;  5845.13 ;     0.00 ;  44430.6 ;     104375.34 ;    51.08 ;     117080.62 ;    57.30 ;  127.07 ;
   6 ;  112 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23937.16 ;   115.60 ;     0.00 ;     0.00 ;    4862.94 ;  1900.00 ;  3733.16 ;     0.00 ;  44430.6 ;     104375.34 ;    51.08 ;     117080.62 ;    57.30 ;  120.94 ;
   6 ;  112 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28507.28 ;    84.76 ;     0.00 ;     0.00 ;    5528.04 ;  1900.00 ;  4735.61 ;     0.00 ;  44430.6 ;     104375.34 ;    51.08 ;     117080.62 ;    57.30 ;  106.33 ;
   6 ;  112 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2124.73 ;     0.00 ;     0.00 ;     0.00 ;    9413.07 ;    -     ;    -     ;     0.00 ;   1359.5 ;       5649.70 ;    28.39 ;       6168.77 ;    31.00 ;  127.80 ;
   6 ;  112 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1603.81 ;     0.00 ;     0.00 ;     0.00 ;    8358.49 ;    -     ;    -     ;     0.00 ;   1359.5 ;       5649.70 ;    28.39 ;       6168.77 ;    31.00 ;  127.07 ;
   6 ;  112 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   517.64 ;     0.00 ;     0.00 ;     0.00 ;    6481.56 ;    -     ;    -     ;     0.00 ;   1359.5 ;       5649.70 ;    28.39 ;       6168.77 ;    31.00 ;  120.94 ;
   6 ;  112 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1177.27 ;     0.00 ;     0.00 ;     0.00 ;    7661.93 ;    -     ;    -     ;     0.00 ;   1359.5 ;       5649.70 ;    28.39 ;       6168.77 ;    31.00 ;  106.33 ;
   6 ;  112 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5557.06 ;     0.00 ;     0.00 ;     0.00 ;    1841.94 ;    -     ;    -     ;     0.00 ;  11647.4 ;      34873.15 ;    67.58 ;      43426.46 ;    84.15 ;  123.40 ;
   6 ;  112 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5031.39 ;     0.00 ;     0.00 ;     0.00 ;    1981.01 ;    -     ;    -     ;     0.00 ;  11647.4 ;      34873.15 ;    67.58 ;      43426.46 ;    84.15 ;  122.35 ;
   6 ;  112 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2308.79 ;     0.00 ;     0.00 ;     0.00 ;    2930.21 ;    -     ;    -     ;     0.00 ;  11647.4 ;      34873.15 ;    67.58 ;      43426.46 ;    84.15 ;  120.94 ;
   6 ;  112 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3757.58 ;     0.00 ;     0.00 ;     0.00 ;    2436.70 ;    -     ;    -     ;     0.00 ;  11647.4 ;      34873.15 ;    67.58 ;      43426.46 ;    84.15 ;  106.33 ;
   6 ;  112 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16270.2 ;      11214.15 ;    78.97 ;      10882.44 ;    76.63 ;    0.00 ;
   6 ;  112 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16270.2 ;      11214.15 ;    78.97 ;      10882.44 ;    76.63 ;    0.00 ;
   6 ;  112 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16270.2 ;      11214.15 ;    78.97 ;      10882.44 ;    76.63 ;    0.00 ;
   6 ;  112 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16270.2 ;      11214.15 ;    78.97 ;      10882.44 ;    76.63 ;    0.00 ;
   6 ;  112 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31420.25 ;    30.25 ;     0.00 ;     0.00 ;    9751.59 ;  1900.00 ;  5790.13 ;     0.00 ;  49251.6 ;     104375.34 ;    51.08 ;     119610.18 ;    58.54 ;  102.24 ;
   6 ;  113 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28952.18 ;   115.60 ;     0.00 ;     0.00 ;    9049.22 ;  1900.00 ;  5845.13 ;     0.00 ;  49251.6 ;     104375.34 ;    51.08 ;     119610.18 ;    58.54 ;  101.63 ;
   6 ;  113 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22762.11 ;   115.60 ;     0.00 ;     0.00 ;    6076.09 ;  1900.00 ;  3733.16 ;     0.00 ;  49251.6 ;     104375.34 ;    51.08 ;     119610.18 ;    58.54 ;   95.59 ;
   6 ;  113 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26390.00 ;    93.21 ;     0.00 ;     0.00 ;    7691.86 ;  1900.00 ;  4735.61 ;     0.00 ;  49251.6 ;     104375.34 ;    51.08 ;     119610.18 ;    58.54 ;  106.33 ;
   6 ;  113 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4573.03 ;     0.00 ;     0.00 ;     0.00 ;    6964.77 ;    -     ;    -     ;     0.00 ;   5117.3 ;       5649.70 ;    28.39 ;       8886.49 ;    44.66 ;  102.24 ;
   6 ;  113 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2920.32 ;     0.00 ;     0.00 ;     0.00 ;    7041.98 ;    -     ;    -     ;     0.00 ;   5117.3 ;       5649.70 ;    28.39 ;       8886.49 ;    44.66 ;  101.63 ;
   6 ;  113 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1055.71 ;     0.00 ;     0.00 ;     0.00 ;    5943.49 ;    -     ;    -     ;     0.00 ;   5117.3 ;       5649.70 ;    28.39 ;       8886.49 ;    44.66 ;   95.59 ;
   6 ;  113 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2387.07 ;     0.00 ;     0.00 ;     0.00 ;    6452.13 ;    -     ;    -     ;     0.00 ;   5117.3 ;       5649.70 ;    28.39 ;       8886.49 ;    44.66 ;  106.33 ;
   6 ;  113 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4486.36 ;     0.00 ;     0.00 ;     0.00 ;    2912.64 ;    -     ;    -     ;     0.00 ;   6150.7 ;      34873.15 ;    67.58 ;      39113.11 ;    75.79 ;  102.24 ;
   6 ;  113 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3538.46 ;     0.00 ;     0.00 ;     0.00 ;    3473.94 ;    -     ;    -     ;     0.00 ;   6150.7 ;      34873.15 ;    67.58 ;      39113.11 ;    75.79 ;  101.63 ;
   6 ;  113 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1271.71 ;     0.00 ;     0.00 ;     0.00 ;    3967.29 ;    -     ;    -     ;     0.00 ;   6150.7 ;      34873.15 ;    67.58 ;      39113.11 ;    75.79 ;   95.59 ;
   6 ;  113 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2611.79 ;     0.00 ;     0.00 ;     0.00 ;    3582.50 ;    -     ;    -     ;     0.00 ;   6150.7 ;      34873.15 ;    67.58 ;      39113.11 ;    75.79 ;  106.33 ;
   6 ;  113 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12251.2 ;      11214.15 ;    78.97 ;      10884.99 ;    76.65 ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12251.2 ;      11214.15 ;    78.97 ;      10884.99 ;    76.65 ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12251.2 ;      11214.15 ;    78.97 ;      10884.99 ;    76.65 ;    0.00 ;
   6 ;  113 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12251.2 ;      11214.15 ;    78.97 ;      10884.99 ;    76.65 ;    0.00 ;
   6 ;  113 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  114 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 34422.48 ;     0.00 ;     0.00 ;     0.00 ;    6719.12 ;  1900.00 ;  5790.13 ;     0.00 ;  47509.8 ;     104375.34 ;    51.08 ;     118137.16 ;    57.82 ;  106.11 ;
   6 ;  114 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 32502.47 ;    67.71 ;     0.00 ;     0.00 ;    5451.04 ;  1900.00 ;  5845.13 ;     0.00 ;  47509.8 ;     104375.34 ;    51.08 ;     118137.16 ;    57.82 ;  105.50 ;
   6 ;  114 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24153.87 ;   115.60 ;     0.00 ;     0.00 ;    4684.33 ;  1900.00 ;  3733.16 ;     0.00 ;  47509.8 ;     104375.34 ;    51.08 ;     118137.16 ;    57.82 ;  100.90 ;
   6 ;  114 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28677.27 ;    74.78 ;     0.00 ;     0.00 ;    5386.16 ;  1900.00 ;  4735.61 ;     0.00 ;  47509.8 ;     104375.34 ;    51.08 ;     118137.16 ;    57.82 ;  106.33 ;
   6 ;  114 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2547.66 ;     0.00 ;     0.00 ;     0.00 ;    8990.14 ;    -     ;    -     ;     0.00 ;   1640.0 ;       5649.70 ;    28.39 ;       6347.80 ;    31.90 ;  106.11 ;
